;doc_title;sub_doc_id;sentence_num;entry_type;reg_sent;sim_sent;direct_paraphrase;sentence_split;passive-active;info_delete;example_generation;explanation;de-this-ing;info_rearange;semantic_rephrasing;TER_score
66;אמנת האום זכויות אנשים עם מוגבלויות;6;66;2;לפיכך, על מנת להבטיח שוויון של אנשים עם מוגבלות וכדי לשפר את תפקודם בחיי היומיום יש לפעול להסרת החסמים הסביבתיים. \n;כחברה, אנחנו צריכים לדאוג שלא יהיו מחסומים (מכשולים) שפוגעים באנשים עם מוגבלות. אם לא יהיו מחסומים אנשים עם מוגבלות יוכלו להיות בחברה כמו כולם.\n;4.0;True;;0.0;1.0;2.0;;False;;1.0869565217391304
67;אמנת האום זכויות אנשים עם מוגבלויות;6;67;5;לדוגמה, צירוף כתוביות לתכנית טלוויזיה מאפשר גם לאדם עם מוגבלות בשמיעה להבין את הנאמר.\n;\n;;;;2.0;0.0;0.0;;;;0.9411764705882353
68;אמנת האום זכויות אנשים עם מוגבלויות;7;68;3;1.ו. עקרונות מפתח שעליהם מבוססת האמנה (סעיפים 3-2)\n;1.ז עקרונות (כללים) חשובים באמנה\n;2.0;True;;2.0;0.0;2.0;;True;;0.7142857142857143
69;אמנת האום זכויות אנשים עם מוגבלויות;7;69;6;\n;על איזה עקרונות (רעיונות חשובים) מבוססת האמנה?\n;;;;0.0;0.0;2.0;;;;10.0
70;אמנת האום זכויות אנשים עם מוגבלויות;7;70;6;\n;עיקרון (כלל) מרכזי באמנה הוא: שום דבר עלינו בלעדינו.\n;;;;0.0;0.0;2.0;;;;13.0
71;אמנת האום זכויות אנשים עם מוגבלויות;7;71;6;\n;כלומר, אנשים עם מוגבלות צריכים להיות שותפים בכל מה שקשור אליהם.\n;;;;0.0;0.0;2.0;;;;13.0
72;אמנת האום זכויות אנשים עם מוגבלויות;7;72;6;\n;לכן האמנה קובעת: לאנשים עם מוגבלות יש זכות לקבל בעצמם החלטות בקשר לחיים שלהם.\n;;;;0.0;0.0;2.0;;;;16.0
73;אמנת האום זכויות אנשים עם מוגבלויות;7;72;6;\n;המדינה חייבת להתייעץ עם אנשים עם מוגבלות ועם הארגונים שלהם.\n;;;;0.0;0.0;2.0;;;;11.0
74;אמנת האום זכויות אנשים עם מוגבלויות;7;72;6;\n;המדינה חייבת לשתף את האנשים עם המוגבלות בכל ההחלטות שקשורות אליהם.\n;;;;0.0;0.0;2.0;;;;12.0
75;אמנת האום זכויות אנשים עם מוגבלויות;7;73;2;• כבוד: יש לכבד כל אדם באשר הוא אדם. \n;עקרון הכבוד: צריך להתייחס בצורה טובה לכל אדם. צריך לכבד כל אדם.\n;1.0;True;;0.0;1.0;1.0;;False;;0.8333333333333334
76;אמנת האום זכויות אנשים עם מוגבלויות;7;74;2;לכל אדם זכות לעצמאות וזכות לבחור את דרכו בעניינים הקשורים לחייו.\n;לכל אדם יש זכות לעצמאות (לעשות דברים בעצמו). לכל אדם יש זכות לקבל בעצמו החלטות על החיים שלו.\n;2.0;True;;0.0;1.0;2.0;;False;;1.3076923076923077
77;אמנת האום זכויות אנשים עם מוגבלויות;7;75;4;• אי-הפליה: אסור לתת לאנשים עם מוגבלות יחס שונה מזה שמקבלים אנשים ללא מוגבלות. אסור למנוע מאנשים עם מוגבלות לצרוך שירותים, חינוך, תעסוקה או חיי חברה בשל מוגבלותם. הפליה כוללת גם מצב שבו לא נותנים לאדם התאמה סבירה.\n;עקרון האי-הפליה: הפליה זה מצב שבו מתנהגים אל אדם בצורה שונה מאשר אל אנשים אחרים. מצב שבו נותנים לאנשים מסויימים יחס פחות טוב מאשר לאנשים אחרים. אי הפליה זה לתת לאנשים עם מוגבלות יחס שווה כמו לאנשים אחרים. אי הפליה זה לדאוג שאנשים עם מוגבלות יקבלו את ההתאמות שהם צריכים. אי הפליה זה לבדוק שלא פוגעים באנשים עם מוגבלות.\n;0.0;True;;0.0;1.0;1.0;;True;;1.2222222222222223
78;אמנת האום זכויות אנשים עם מוגבלויות;7;76;6;\n;למשל, כאשר ילד עם הליכון יוצא לטיול עם כל החברים ללימודים.\n;;;;0.0;2.0;2.0;;;;13.0
79;אמנת האום זכויות אנשים עם מוגבלויות;7;77;6;\n;למשל, כאשר אדם עם מוגבלות בשמיעה רואה בקולנוע סרט עם כתוביות.\n;;;;0.0;2.0;2.0;;;;13.0
80;אמנת האום זכויות אנשים עם מוגבלויות;7;78;2;• השתתפות והכלה: יש לפעול לשינוי החברה כך שתהיה מכילה יותר, ותאפשר השתתפות מלאה של אנשים עם מוגבלות בה.\n;עקרון ההשתתפות והכלה: השתתפות והכלה אלה דברים שהחברה צריכה לעשות כדי לשתף ולקבל אנשים עם מוגבלות. כלומר, החברה צריכה להתאים את עצמה לאנשים עם מוגבלות. החברה צריכה לאפשר לאנשים עם מוגבלות להשתתף בה (להיות חלק ממנה). רק כך אנשים עם מוגבלות יוכלו להשתתף בחברה כמו כולם.\n;1.0;True;;0.0;1.0;2.0;;False;;2.0434782608695654
81;אמנת האום זכויות אנשים עם מוגבלויות;7;79;2;• כבוד לשונות: קבלה של אנשים עם מוגבלות כחלק מן האנושות שהיא רב-גונית.\n;עקרון הכבוד לשונות: כל אדם הוא מיוחד ושונה מהאנשים האחרים – זאת שונות. כלומר, גם אם אנחנו שונים, אנחנו חלק מהחברה. אנשים עם מוגבלות ואנשים בלי מוגבלות הם חלק מהחברה. אנחנו צריכים לכבד כל אדם, גם אם הוא שונה מאיתנו. אנחנו צריכים לקבל אנשים עם מוגבלות כמו שהם כי הם חלק מהחברה.\n;0.0;True;;0.0;1.0;1.0;;False;;3.4375
82;אמנת האום זכויות אנשים עם מוגבלויות;7;80;2;• שוויון הזדמנויות: כדי ליצור שוויון הזדמנויות, יש לפעול להסרת חסמים העומדים בפני אנשים עם מוגבלות.\n;עקרון שוויון הזדמנויות: שוויון הזדמנויות זה כשלכל אדם יש אותן אפשרויות להצליח כמו לאנשים אחרים. כלומר, אדם עם מוגבלות יכול להצליח כמו כל אדם אחר אם החברה תסיר (תסלק) את החסמים (דברים שמפריעים). כך לכולם תהיה הזדמנות שווה.\n;0.0;True;;0.0;1.0;2.0;;False;;1.95
83;אמנת האום זכויות אנשים עם מוגבלויות;7;81;2;• נגישות: יש לפעול כדי שלאנשים עם מוגבלות תהיה גישה למקומות ולשירותים הפתוחים לציבור באופן שווה לאנשים אחרים. \n;קרון נגישות: נגישות זה לתת לאדם עם מוגבלות את התנאים שהוא צריך כדי לעשות דברים כמו כל אדם אחר. כלומר, צריך לפעול (לעשות דברים) כדי שאנשים עם מוגבלות יוכלו להגיע לכל מקום כמו אנשים אחרים. צריך לפעול (לעשות דברים) כדי שאנשים עם מוגבלות יקבלו שירותים כמו אנשים אחרים.\n;1.0;True;;0.0;1.0;2.0;;False;;2.3333333333333335
84;אמנת האום זכויות אנשים עם מוגבלויות;7;82;2;יש להתאים מקומות ושירותים אלה לצורכיהם.\n;צריך לתת לאנשים עם מוגבלות את ההתאמות שהם צריכים כדי שהם יוכלו לעשות דברים. התאמות אלה דברים שעוזרים לאדם להשתלב (להשתתף בדברים) בסביבה בצורה טובה. לדוגמה, רמפות, כתוביות לסרטים, שימוש בשפה פשוטה.\n;1.0;True;;0.0;2.0;2.0;;False;;4.75
85;אמנת האום זכויות אנשים עם מוגבלויות;7;83;2;• שוויון בין המינים: יש לפעול לקידום זכויותיהם של גברים ושל נשים עם מוגבלות כאחד.\n;עקרון שוויון בין המינים: שוויון בין המינים זה להתייחס באותה צורה לנשים ולגברים. צריך לקדם את הזכויות של נשים ושל גברים עם מוגבלות באופן שווה.\n;3.0;True;;0.0;1.0;1.0;;False;;1.0555555555555556
86;אמנת האום זכויות אנשים עם מוגבלויות;7;84;2;• כבוד לילדים עם מוגבלות, ליכולותיהם שהולכות ומתפתחות עם השנים, ולזכותם לשמר את זהותם.\n;עקרון כבוד לילדים: כבוד לילדים זה להתייחס לילדים בצורה טובה. כבוד לילדים זה להתחשב במה שהילדים חושבים, רוצים ואומרים. צריך לכבד את היכולות של ילדים עם מוגבלות. צריך לכבד את הזכות של ילדים עם מוגבלות לדבר בשם עצמם. צריך לכבד את הזכות של ילדים עם מוגבלות להיות כמו שהם.\n;1.0;True;;0.0;1.0;1.0;;False;;2.7222222222222223
87;אמנת האום זכויות אנשים עם מוגבלויות;8;85;1;1.ז מה המדינה צריכה לעשות כדי ליישם את האמנה (סעיף 4)\n;4.א מה המדינה צריכה לעשות כדי לקיים את האמנה?\n;1.0;True;;2.0;0.0;0.0;;True;;0.4375
88;אמנת האום זכויות אנשים עם מוגבלויות;8;86;2;עם חתימתה על האמנה, המדינה התחייבה לפעול למימוש מלא של כל זכויות האדם עבור כל אדם עם מוגבלות, בכל האמצעים הראויים. \n;"המדינה חתמה על האמנה של האו""ם לזכויות אנשים עם מוגבלות. בכך המדינה התחייבה לפעול בכל הדרכים המתאימות כדי שכל זכויות האדם של אנשים עם מוגבלות יתקיימו.\n";0.0;True;;0.0;1.0;1.0;;False;;0.88
89;אמנת האום זכויות אנשים עם מוגבלויות;8;87;1;בין היתר:\n;בין שאר הדברים, המדינה התחייבה:\n;1.0;False;;0.0;1.0;1.0;;False;;1.25
90;אמנת האום זכויות אנשים עם מוגבלויות;8;88;5;• לבטל חוקים, תקנות ונוהגים מפלים.\n;\n;;;;2.0;0.0;0.0;;;;0.8888888888888888
91;אמנת האום זכויות אנשים עם מוגבלויות;8;89;5;• לחוקק חוקים, לקבוע מדיניות ולכתוב נהלים מתאימים ליישום הזכויות שהוכרו באמנה.\n;\n;;;;2.0;0.0;0.0;;;;0.9333333333333333
92;אמנת האום זכויות אנשים עם מוגבלויות;8;90;1;• להגן על זכויות אנשים עם מוגבלות בקביעת כל מדיניות או תכנית.\n;• להגן על זכויות אנשים עם מוגבלות בכל תכנית או החלטה על מדיניות (דרך פעולה).\n;1.0;False;;0.0;1.0;2.0;;False;;0.6428571428571429
93;אמנת האום זכויות אנשים עם מוגבלויות;8;91;1;• להבטיח כי רשויות המדינה ומוסדות ציבור יפעלו בהתאם לאמנה.\n;• להבטיח שהמוסדות של המדינה והמוסדות הציבוריים יפעלו בהתאם לאמנה.\n;1.0;False;;0.0;0.0;0.0;;False;;0.3333333333333333
94;אמנת האום זכויות אנשים עם מוגבלויות;8;92;1;• לשים סוף להפליה בשל מוגבלות מצד כל אדם, ארגון או עסק פרטי.\n;• להפסיק את ההפליה נגד אנשים עם מוגבלות.\n;0.0;False;;2.0;0.0;0.0;;False;;0.8125
